,t,hexbug,x,y
0,0,0,425.0649473050004,654.9884960524347
1,0,1,979.1101540494674,1525.944633471087
2,0,2,323.33141528718744,1691.3531099892577
3,0,3,944.711046101,1435.1895401602426
4,1,0,367.2451701150228,598.6325106900515
5,1,1,973.25498673909,1503.9877560571715
6,1,2,241.3590729419024,1659.8815856959786
7,1,3,881.7679975144417,1408.1093913497466
8,2,0,313.8167684078283,510.07310512059195
9,2,1,1029.6109721014732,1428.6024769360615
10,2,2,134.50226952751302,1614.5040390405532
11,2,3,788.0853205484018,1419.8197259705016
12,3,0,212.81513230381694,461.7679748099777
13,3,1,995.9437600668027,1346.630134590777
14,3,2,103.03074523423395,1463.0015848845353
15,3,3,691.4750599271729,1471.0524399363048
16,4,0,120.59624716537172,464.6955584651664
17,4,1,1023.7558047910959,1287.346565573205
18,4,2,48.13855169944485,1362.7318446943204
19,4,3,679.0328293926207,1521.5532579883106
20,5,0,35.69632116489838,444.2024728788453
21,5,1,996.6756559806001,1187.808721296788
22,5,2,87.66093104449295,1308.5715470733282
23,5,3,652.6845764959219,1591.8152657128408
24,6,0,32.03684159591245,449.32574427542556
25,6,1,968.863611256307,1059.7269363822807
26,6,2,64.97215771678013,1271.976751383469
27,6,3,625.6044276854259,1689.889318161664
28,7,0,24.717882457940615,431.76024234429315
29,7,1,908.1162504111405,946.2830697437174
30,7,2,141.0893327516876,1151.9458215207303
31,7,3,747.099149375759,1652.5626265580074
32,8,0,32.76873750970964,369.5490896715325
33,8,1,839.3180345142051,796.2444074152947
34,8,2,277.95386863176174,1093.3941484169552
35,8,3,870.7895588074839,1631.3376450578892
36,9,0,48.138551699450474,302.9465615159887
37,9,1,761.0051717379066,638.8867859489001
38,9,2,384.07877613235405,1012.8855978992644
39,9,3,937.3920869630281,1579.3730351782888
40,10,0,44.47907213046456,211.45957229134075
41,10,1,668.7862865994615,469.8188298617507
42,10,2,483.6166204087716,930.9132555539794
43,10,3,965.9360276011184,1462.2696889707386
44,11,0,182.8073998381324,171.20529703249557
45,11,1,629.2639072544133,300.75087377460125
46,11,2,586.082048340378,876.0210620191901
47,11,3,1033.2704516704598,1377.3697629702644
48,12,0,217.9384037003972,102.40708113556028
49,12,1,660.0035356338951,154.37169101516443
50,12,2,722.2146883066551,840.158162243128
51,12,3,946.1748379285943,1283.6870860042243
52,13,0,280.881452286955,106.0665607045462
53,13,1,641.7061377889656,144.857044135801
54,13,2,838.5861386004083,822.5926603119954
55,13,3,923.4860646008816,1171.7070111932544
56,14,0,349.67966818389027,89.23295468721098
57,14,1,630.7276990820078,116.31310349771083
58,14,2,968.8636112563079,843.0857458983165
59,14,3,916.8990013767069,1058.9950404684873
60,15,0,415.55030042563675,100.94328930796593
61,15,1,720.7508964790615,111.92172801492772
62,15,2,980.5739458770629,898.709835346903
63,15,3,918.3627932043013,952.8701329678952
64,16,0,498.98643459851553,152.17600327376877
65,16,1,831.2671794624362,139.7337727392207
66,16,2,1003.9946151185729,814.5418052602264
67,16,3,853.9559527901488,909.6882740538612
68,17,0,577.2992973748142,194.62596627400544
69,17,1,919.8265850318953,212.19146820514192
70,17,2,1014.9730538255308,709.8806895872285
71,17,3,856.1516405315402,844.5495377259114
72,18,0,591.2053197369607,124.36395854947581
73,18,1,920.5584809456927,341.0051490334463
74,18,2,959.3489643769444,761.1134035530316
75,18,3,870.789558807484,754.526340328857
76,19,0,643.9018255303579,128.7553340322589
77,19,1,919.094689118098,506.41362555161004
78,19,2,993.7480723254123,824.05645213959
79,19,3,812.237885703709,664.5031429318029
80,20,0,745.6353575481664,141.9294604806082
81,20,1,885.4274770834277,625.7126595005514
82,20,2,990.0885927564264,915.5434413642386
83,20,3,766.8603390482833,563.501506827791
84,21,0,842.9775140831921,136.80618908402795
85,21,1,845.9050977383795,678.4091652939487
86,21,2,983.5015295322517,1053.1398731581098
87,21,3,780.0344654966327,492.5076031894639
88,22,0,888.3550607386176,167.54581746350965
89,22,1,773.4474022724579,762.5771953806251
90,22,2,1003.9946151185729,1107.3001707791018
91,22,3,801.9913429105484,401.02061396481525
92,23,0,942.5153583596091,212.923364118935
93,23,1,714.8957291686829,867.9702069674198
94,23,2,978.3782581356713,1204.6423273141277
95,23,3,857.6154323591346,300.75087377460045
96,24,0,1008.3859906013556,267.8155576537238
97,24,1,627.0682195130205,1008.4942224164795
98,24,2,953.493797066567,1323.94136126307
99,24,3,932.2688155664478,329.29481441269076
100,25,0,992.2842804978179,299.28708194700266
101,25,1,542.1682935125469,1142.4311746413648
102,25,2,929.3412319112598,1443.9722911258089
103,25,3,968.1317153425099,413.4628444993673
104,26,0,969.5955071701053,387.1145916026647
105,26,1,492.39937137433816,1285.8827737456127
106,26,2,930.8050237388542,1525.2127375572968
107,26,3,966.6679235149156,570.8204659657629
108,27,0,987.8929050150351,435.4197219132789
109,27,1,438.23907375334636,1416.8921423153092
110,27,2,994.4799682392097,1518.6256743331223
111,27,3,1004.7265110323694,677.6772693801524
112,28,0,974.7187785666858,530.566190706913
113,28,1,365.781378287425,1533.995488522859
114,28,2,1018.6325333945168,1528.872217126283
115,28,3,1007.6540946875583,790.3892401049195
116,29,0,967.3998194287141,616.9299085349808
117,29,1,293.32368282150367,1646.7074592476258
118,29,2,1017.1687415669224,1548.633406798807
119,29,3,932.268815566448,919.9348168470219
120,30,0,954.2256929803648,694.5108753974823
121,30,1,359.92621097704745,1656.9540020407871
122,30,2,1028.8790761876776,1542.0463435746324
123,30,3,905.1886667559519,1023.1321406924259
124,31,0,1010.5816783427476,752.3306525874601
125,31,1,475.56576535700276,1621.8229981785216
126,31,2,994.4799682392097,1583.7644106610721
127,31,3,852.4921609625543,1134.3803195895985
128,32,0,996.6756559806013,835.7667867603395
129,32,1,606.575133926699,1634.265228713074
130,32,2,982.7696336184547,1588.8876820576525
131,32,3,837.1223467728132,1250.019873969554
132,33,0,1001.0670314633844,892.1227721227227
133,33,1,718.5552087376685,1659.8815856959757
134,33,2,909.5800422387358,1627.6781654889035
135,33,3,813.7016775313033,1342.970655021797
136,34,0,971.0592989976998,958.7253002782668
137,34,1,777.1068818414435,1667.9324407477445
138,34,2,878.1085179454567,1670.12812848914
139,34,3,764.6646513068916,1436.6533319878372
140,35,0,954.2256929803648,1023.8640366062162
141,35,1,739.0482943239898,1678.9108794547024
142,35,2,870.7895588074848,1672.3238162305315
143,35,3,785.1577368932129,1523.7489457297027
144,36,0,1005.4584069461678,1026.059724347608
145,36,1,748.5629412033533,1582.300618833474
146,36,2,805.650822479535,1681.838463109895
147,36,3,883.2317893420362,1523.0170498159055
148,37,0,992.2842804978184,1077.292438313411
149,37,1,816.6292611864915,1533.9954885228597
150,37,2,761.7370676517037,1688.4255263340697
151,37,3,976.1825703942791,1467.3929603673191
152,38,0,949.1024215837845,1151.2139256069268
153,38,1,894.210228048993,1511.306715195147
154,38,2,699.5259149789425,1533.9954885228633
