,t,hexbug,x,y
0,0,0,767.2923893997973,208.87720419201455
1,1,0,765.3460372161719,53.16902950199819
2,2,0,806.7060211182077,65.33373064965573
3,3,0,842.2269484693677,62.41420237421792
4,4,0,908.4029227126247,45.870208813403664
5,5,0,1012.046176490667,41.490916400246945
6,6,0,1030.0499341892,43.437268583872154
7,7,0,1035.8889907400758,126.15723638794344
8,8,0,1030.0499341892,249.75060004814407
9,9,0,943.9238500637848,360.6926745147809
10,10,0,933.2189130538463,487.20556645041927
11,11,0,923.000564089814,640.9673889568105
12,12,0,886.0198726009353,818.0854376667043
13,13,0,944.4104381096913,892.0468206444621
14,14,0,1031.509698326919,929.027512133341
15,15,0,988.6899502871643,1037.5366463704459
16,16,0,989.6631263789775,1170.8617709487728
17,17,0,925.920092365252,1180.1069438209927
18,18,0,808.6523733018332,1167.9422426733352
19,19,0,732.7446381404502,1190.3252927850249
20,20,0,729.3385218191061,1175.2410633619297
21,21,0,734.204402278169,1190.8118808309314
22,22,0,735.664166415888,1182.0532960046178
23,23,0,725.4458174518556,1161.6165980765531
24,24,0,729.8251098650123,1182.539884050524
25,25,0,753.6679241144211,1190.3252927850249
26,26,0,739.0702827372321,1164.536126351991
27,27,0,742.9629871044825,1195.6777612899944
28,28,0,736.6373425077006,1159.670245892928
29,29,0,747.3422795176392,1177.1874155455548
30,30,0,745.395927334014,1168.9154187651477
31,31,0,732.7446381404502,1167.9422426733352
32,32,0,691.8712422843208,1107.1187369350473
33,33,0,615.9635071229377,1091.0613314201394
34,34,0,501.1287282890509,1045.3220551049471
35,35,0,360.50478302212974,1016.1267723505691
36,36,0,201.87708005667588,938.2726850055606
37,37,0,37.41032054034636,845.8209562833636
38,38,0,74.39101202922518,740.7179383676026
39,39,0,117.69734811488593,609.8257540188077
40,40,0,112.34487960991679,470.6615728896055
41,41,0,115.75099593126087,319.81927865865237
42,42,0,51.034785825723006,187.46733017213862
43,43,0,81.20324467191362,93.06924926631632
44,44,0,56.8738423765986,33.21891961984136
45,45,0,67.09219134063092,36.62503594118547
46,46,0,137.16086995113818,34.678683757560265
47,47,0,205.76978442392652,32.24574352802877
48,48,0,306.98009797243697,86.25701662362812
49,49,0,409.16358761276,89.6631329449722
50,50,0,565.3583503486825,61.441026282406796
51,51,0,715.7140565337293,52.682441456093414
52,52,0,852.931885479306,46.8433849052178
53,53,0,958.0349033950667,97.93512972537934
54,54,0,1052.9195723467953,129.5633527092889
55,55,0,1054.3793364845144,185.52097798851344
56,56,0,1024.2108776383236,279.4324708484294
57,57,0,1031.5096983269177,390.8611333609722
58,58,0,1035.8889907400744,510.0752046080157
59,59,0,951.2226707523787,636.5880965436538
60,60,0,898.6711617944982,772.832749397418
61,61,0,889.4259889222785,885.7211760476796
62,62,0,1002.8010036184467,935.3531567301226
63,63,0,959.4946675327858,1039.9695865999772
64,64,0,868.5027029483076,1144.586016469832
65,65,0,782.3766188228923,1119.7700261286107
66,66,0,690.8980661925077,1057.0001682066977
67,67,0,551.2472970173993,1033.6439420031952
68,68,0,404.2977071536962,1038.5098224622582
69,69,0,270.4859945294636,971.3606721271888
70,70,0,138.13404604294996,893.0199967362745
71,71,0,40.81643686169005,760.6680482497609
72,72,0,69.03854352425546,646.8064455076867
73,73,0,64.65925111109868,545.10954391327
74,74,0,91.42159363594546,432.22111726300807
75,75,0,104.55947087541556,303.7618731437449
76,76,0,127.42910903301167,166.54404419816825
77,77,0,124.02299271166756,33.21891961984206
78,78,0,94.34112191138327,77.49843179731535
79,79,0,46.168905366659544,41.97750444615546
80,80,0,83.14959685553835,26.40668697715386
81,81,0,120.13028834441717,26.893275023060156
82,82,0,237.88459545374178,41.97750444615546
83,83,0,349.7998460121908,63.87396651193895
84,84,0,465.60780093789026,129.07676466338316
85,85,0,630.0745604542196,158.75863546366745
86,86,0,796.4876721541739,132.48288098472725
87,87,0,959.4946675327844,50.73608927246883
88,88,0,1058.7586288976697,86.74360466953505
89,89,0,1050.4866321172626,42.46409249206173
90,90,0,1024.6608693827254,40.66773755657086
91,91,0,1046.9269065056635,83.89004491286249
92,92,0,1016.8022680452178,36.73843688781708
93,93,0,1030.5548203858561,38.70308722219397
94,94,0,1037.7585382785715,42.632387890947754
95,95,0,1053.4757409535864,77.99609390973181
96,96,0,1045.617139616079,37.39332033260938
97,97,0,1020.7315687139716,26.915185215932617
98,98,0,1001.739948814995,25.605418326348023
99,99,0,1040.3780720577406,37.39332033260938
100,100,0,1047.379061371841,60.33935018050536
