,t,hexbug,x,y
0,0,0,681.6942469344781,912.0631347379234
1,0,1,638.0151331824028,1043.1762571224053
2,0,2,1229.3426764473202,1010.131482645835
3,1,0,731.0948126720756,831.7763723707459
4,1,1,613.6663519891415,1039.6978598090823
5,1,2,1227.6034777906589,965.4920504581894
6,2,0,763.420231271434,799.7710074208861
7,2,1,549.8957345782188,1029.842400754667
8,2,2,1224.7048133628896,884.9091793662056
9,3,0,769.1811969624088,789.2092369874324
10,3,1,453.0803426907273,1034.480263839098
11,3,2,1215.4290871940282,836.2116169796831
12,4,0,815.9090297892036,744.7217797071273
13,4,1,364.3812112009896,980.5651054825905
14,4,2,1210.2114912240436,754.4692801165917
15,5,0,863.9170772139933,712.7164147572676
16,5,1,305.82818976005154,891.8659739928528
17,5,2,1232.2413408750895,647.7984291746852
18,6,0,942.3302213411497,746.3220479546203
19,6,1,241.47783946357478,803.1668425031155
20,6,2,1238.6184026161814,586.346743305978
21,7,0,974.6556399405081,824.7351920817767
22,7,1,166.69229722712913,713.8879781278238
23,7,2,1228.7629435617662,543.4465097749937
24,8,0,934.6489337531833,927.4724135708266
25,8,1,102.34194693065265,608.9563258425784
26,8,2,1228.7629435617662,512.7206668406402
27,9,0,871.2783111524607,996.9240555120222
28,9,1,46.68758991748379,483.15428967739456
29,9,2,1213.1101556518124,469.82043330965615
30,10,0,787.4242549838282,1033.730225204361
31,10,1,117.41500195505252,367.207712566626
32,10,2,1203.2546965973972,390.976760874334
33,11,0,696.8490721757252,1003.6451821514927
34,11,1,136.54618717832932,280.24777973354963
35,11,2,1243.8359985861662,324.3074790356424
36,12,0,646.2805955549466,880.744580744031
37,12,1,222.92638712585182,208.36090192487325
38,12,2,1218.3277516217972,281.40724550465825
39,13,0,668.6843510198485,783.7683249459561
40,13,1,308.7268541878205,148.06868182727362
41,13,2,1193.399237542982,252.42060122696628
42,14,0,695.4822323983667,676.244553654794
43,14,1,449.6019453774042,83.71833153079712
44,14,2,1199.7762992840744,177.63505899052103
45,15,0,767.8482447338089,608.6167921270297
46,15,1,548.7362688071112,110.38604426627387
47,15,2,1201.5154979407357,117.9225717784756
48,16,0,849.2600086111813,553.9115328020229
49,16,1,622.3623452724491,179.95399053273508
50,16,2,1144.7016751564593,56.47088590976864
51,17,0,960.3935275548959,541.8505307461157
52,17,1,672.7991063156335,258.7976629680577
53,17,2,1054.2633450100602,40.23836511426117
54,18,0,1062.4812949566804,570.2800355921823
55,18,1,752.8022445220638,334.7426709756111
56,18,2,975.9994054602919,88.93592750078363
57,19,0,1131.4013067047201,653.4147997632559
58,19,1,824.6891223307402,410.1079460976107
59,19,2,898.8949316816313,52.99248859644564
60,20,0,1160.261561624212,746.4568156231101
61,20,1,886.7205410850016,512.7206668406409
62,20,2,831.6459169573859,43.71676242758417
63,21,0,1141.3085583935008,844.6678323640672
64,21,1,904.1125276516169,636.2037714636094
65,21,2,773.0928955164482,46.03569396979958
66,22,0,1041.3745413588426,907.5573430841537
67,22,1,904.1125276516169,738.8164922066396
68,22,2,722.6561344732642,42.557296656476524
69,23,0,935.8407733696564,895.0655909548215
70,23,1,920.3450484471246,843.7481444918851
71,23,2,658.305784176788,41.9775637709227
72,24,0,960.8242776283212,1040.2283656991306
73,24,1,878.024547801694,886.6483780228695
74,24,2,603.8108929347273,44.876228198691905
75,25,0,910.8572691109922,1039.7976156257052
76,25,1,901.793596109402,937.6648719516072
77,25,2,536.561878210482,39.65863222870735
78,26,0,850.5522588314572,1022.9983627621206
79,26,1,845.5595062106793,953.8973927471148
80,26,2,479.1683225406518,40.2383651142612
81,27,0,797.5699998001513,1011.3681107796388
82,27,1,826.4283209874025,934.1864746382842
83,27,2,435.68835612411385,53.57222148199949
84,28,0,745.4492409156961,1024.7213630558215
85,28,1,825.8485881018487,919.1134196138843
86,28,2,403.8030474186527,43.71676242758423
87,29,0,684.7134805627359,970.4468538042404
88,29,1,813.0944646196641,937.6648719516072
89,29,2,338.8729642366227,90.67512615744519
90,30,0,625.7007205034765,970.0161037308151
91,30,1,839.7621773551409,908.0984947883613
92,30,2,280.89967568123876,91.25485904299907
93,31,0,549.027207433782,947.6170999127021
94,31,1,879.1840135728021,908.6782276739152
95,31,2,218.28852404142435,61.108748994199516
96,32,0,455.5544415005028,896.7885912485226
97,32,1,890.1989383983251,871.5753229984692
98,32,2,140.02458449165619,128.93749660399865
99,33,0,403.0029325426224,774.8863204691764
100,33,1,955.1290215803555,836.7913498652387
101,33,2,46.1078570319342,152.12681202615224
102,34,0,414.6331845251041,678.3983040219205
103,34,1,1040.9294886423243,765.4842049421161
104,34,2,139.44485160610236,257.638197196951
105,35,0,414.6331845251041,593.5405395571463
106,35,1,1082.0905235166465,673.8864090246088
107,35,2,200.31680458925547,345.75759580113464
108,36,0,434.4476879026655,490.59127200851157
109,36,1,1090.2067839144004,545.1857084316557
110,36,2,148.72057777496377,423.4418024653491
111,37,0,541.2737061121275,425.9787609947241
112,37,1,1137.1651476442617,432.7175286342101
113,37,2,86.68915902070296,463.44337156856403
114,38,0,689.8824814438387,432.8707621695282
115,38,1,1216.008820079584,338.80080117448756
116,38,2,159.15576971493297,501.7057420151175
117,39,0,779.0477466428654,477.66876980575415
118,39,1,1236.2994710739686,272.1315193357958
119,39,2,124.95152946725645,608.9563258425777
120,40,0,866.490011548191,501.36002384414286
121,40,1,1216.008820079584,198.50544287045778
122,40,2,68.71743956853405,696.4959915612073
123,41,0,956.5167768940684,564.2495345642295
124,41,1,1233.9805395317528,105.74818118184285
125,41,2,58.86198051411887,774.7599311109757
126,42,0,972.4545296108026,681.4135545358976
127,42,1,1198.6168335129682,35.020769144274055
128,42,2,70.45663822519563,844.9076102629901
129,43,0,953.070776306666,789.5318229656352
130,43,1,1076.8729275466615,101.11031809741209
131,43,2,54.22411742968811,890.1267753361897
132,44,0,917.3185202123702,885.1583392660407
133,44,1,988.1737960569235,168.93906570721165
134,44,2,46.687589917488225,939.404070608266
135,45,0,882.4277642649249,928.2333466085659
136,45,1,868.169088747278,163.72146973722707
137,45,2,62.34037782744167,1000.855756476973
138,46,0,892.3350159537058,996.7226082831811
139,46,1,770.7739639742325,59.94928322308928
140,46,2,101.18248115954896,1057.6695792612493
141,47,0,837.1990065552736,1049.2741172410617
142,47,1,704.6844150210944,47.1951597409047
143,47,2,131.3285912083486,1072.1629014000953
144,48,0,725.6347375381335,1005.7683598251114
145,48,1,607.8690231336026,57.05061879531994
146,48,2,193.9397428481633,1057.6695792612493
147,49,0,659.2992262306448,894.2040908079713
148,49,1,508.73469970389556,65.16687919307375
149,49,2,298.8713951334082,1049.5533188634956
150,50,0,700.2204832060431,773.594070248901
151,50,1,431.6302259252345,69.22500939195064
152,50,2,370.17854005653055,1014.1896128447113
153,51,0,816.0922529574357,726.6423122455485
154,51,1,329.0175051822044,106.90764695295039
155,51,2,447.862746720745,967.8109820004041
156,52,0,906.9805184501638,755.5025671650403
157,52,1,200.8965374748052,104.58871541073503
158,52,2,552.79439900599,978.8259068259272
159,53,0,974.6082799779282,802.885075241818
160,53,1,64.07957648409838,81.39939998858134
161,53,2,629.3191398990967,1040.2775926946344
162,54,0,1024.144538421832,874.8203375038349
163,54,1,82.63102882182135,34.44103625872008
164,54,2,705.8438807922035,919.6931524994358
165,55,0,990.9767827680878,987.2461066678256
166,55,1,55.96331608634459,54.731687253104575
167,55,2,775.9915599442182,872.1550558840208
168,56,0,932.8255228556789,1055.3046182690155
169,56,1,72.19583688185217,41.3978308853662
170,56,2,764.3969022331414,854.1833364318518
171,57,0,832.0300056741703,1050.9971175347628
172,57,1,68.13770668297528,35.020769144273935
173,57,2,762.0779706909261,850.7049391185287
174,58,0,726.0654876115584,1030.3211140103506
175,58,1,122.05286503948263,31.542371830950877
176,58,2,734.2507921843418,792.151917677591
177,59,0,633.4542218251295,1032.905614450902
178,59,1,104.66087847286735,34.44103625872008
179,59,2,748.1643814376339,722.5839714111302
180,60,0,511.5519510457829,1022.1368626152712
181,60,1,115.09607041283651,30.382906059843187
182,60,2,810.7755330774486,662.2917513135308
183,61,0,401.7106823223436,1008.7836103390883
184,61,1,112.1974059850673,31.542371830950877
185,61,2,908.170657850493,631.5659083791774
