,t,hexbug,x,y
0,0,0,127.54540152733586,262.1796192430441
1,1,0,68.17384843982177,321.4323922734027
2,2,0,141.35066864784554,400.38632986627044
3,3,0,199.12184249628532,521.705794947994
4,4,0,243.4130757800892,637.2481426448736
5,5,0,309.3412238044821,706.569407031625
6,6,0,360.75822404448337,567.0089778087646
7,7,0,399.320974224484,448.56624511304767
8,8,0,493.8915282373431,355.8320125373315
9,9,0,593.0528858430594,296.15156583018745
10,10,0,694.0505648859191,230.96215481161386
11,11,0,801.4753689587787,205.2536546916133
12,12,0,796.0906389301634,132.71322436849925
13,13,0,821.1248142644873,76.86775631500744
14,14,0,900.6367265644943,51.002653971610954
15,15,0,1004.388887763069,104.25597564875386
16,16,0,1098.4264487369985,151.97028231797924
17,17,0,1177.3803863298663,198.1872213967311
18,18,0,1112.7318525545002,286.9699586444722
19,19,0,1038.7295690936107,358.02080237741455
20,20,0,944.3699851411588,413.86627043090635
21,21,0,851.9361069836552,492.8202080237741
22,22,0,753.7251114413076,504.37444279346215
23,23,0,653.6514932687753,466.0112987659047
24,24,0,593.9710465616309,398.9855663101889
25,25,0,507.23476968796433,358.02080237741455
26,26,0,407.09806835066865,317.5809806835067
27,27,0,300.1596166187673,257.58881565018584
28,28,0,183.55320536019292,212.59894044018552
29,29,0,83.47368703590536,159.34561876304082
30,30,0,101.83690140733432,155.672975888755
31,31,0,73.95096582466573,115.38187221396733
32,32,0,87.14632991019118,65.693225468753
33,33,0,97.05943536404166,59.5364041604755
34,34,0,88.98265134733407,54.6752968458956
35,35,0,97.05943536404166,59.5364041604755
36,36,0,104.59138356304868,56.5116182830385
37,37,0,97.05943536404166,59.5364041604755
38,38,0,251.11589895988115,101.90193164933139
39,39,0,291.5557206537891,186.63298662704312
40,40,0,355.24925973305426,267.6885835544718
41,41,0,401.32095096582464,384.9806835066865
42,42,0,437.90936106983656,479.34026745913815
43,43,0,376.28677563150075,539.037147102526
44,44,0,278.12375937305217,576.190584994479
45,45,0,157.8447052401927,583.5358707430505
46,46,0,69.70127625733357,568.8452992459074
47,47,0,72.45575841304787,474.27474523304807
48,48,0,103.67322284447721,368.6862625973313
49,49,0,83.57949479940572,298.3239227340268
50,50,0,75.2102405687624,227.28951193732826
51,51,0,105.5095442816201,140.06424367304055
52,52,0,160.59918739590705,50.08449325303854
53,53,0,269.86031290590944,131.8007972058975
54,54,0,337.7726597325409,207.81575037147104
55,55,0,370.5096582466567,304.10104011887074
56,56,0,393.6181277860327,394.6092124814265
57,57,0,390.1393670387696,467.847620203048
58,58,0,418.6523031203566,583.3283803863299
59,59,0,405.1723625557206,679.6136701337294
60,60,0,403.2466567607727,781.6760772659732
61,61,0,409.0237741456167,883.7384843982169
62,62,0,427.7839565001983,997.6263548187735
63,63,0,548.9811713516305,916.828211584487
64,64,0,603.520059435364,806.710252600297
65,65,0,668.3420647659187,742.3776750559114
66,66,0,778.7592867756315,737.3848439821693
67,67,0,851.0560477616374,751.5592822416259
68,68,0,855.7875185735512,758.5676077265972
69,69,0,859.3194942287804,825.0121397273417
70,70,0,820.7567440487795,941.6185509859158
71,71,0,790.4574403359217,1022.4166942202035
72,72,0,733.5314757844918,994.87187266306
73,73,0,665.5875826102045,1000.3808369744887
74,74,0,593.891530460624,1003.1322436849925
75,75,0,502.15497470448656,966.4088903873452
76,76,0,420.4386707516276,904.8921222430581
77,77,0,467.2648673987714,818.5850146973416
78,78,0,570.7830609212481,779.7503714710252
79,79,0,642.0341753343239,708.4992570579501
80,80,0,720.67722572449,656.9887282287665
81,81,0,808.8206547073489,608.3262101444798
82,82,0,902.4730480016365,546.8094420001928
83,83,0,981.4348697987809,456.829691580191
84,84,0,1072.3327809373548,381.5405126573321
85,85,0,1183.4302278844998,320.9419052316166
86,86,0,1185.0832095096587,311.803863298663
87,87,0,1172.4122992616421,237.38927984161495
88,88,0,1175.4546805349187,169.30163447251132
89,89,0,1142.7176820208026,109.60475482912346
90,90,0,1107.222888243069,36.3120824744682
91,91,0,1009.843982169391,130.7875185735514
92,92,0,1002.5525663259243,51.00265397161134
93,93,0,916.2454587802083,115.2739042716126
94,94,0,859.3194942287787,50.084493253039895
95,95,0,777.6031902759199,122.61919002018416
96,96,0,683.9507969816324,153.83665445161333
97,97,0,601.5943536404159,153.89598811292734
98,98,0,503.9912961416286,153.83665445161338
99,99,0,424.111313625913,85.89276127732631
100,100,0,338.7223667987683,118.94654714589842
