,t,hexbug,x,y
0,0,0,1046.8404802744426,267.23842195540306
1,1,0,991.1966837119664,362.28764014740847
2,2,0,919.7323546056994,474.74701075649523
3,3,0,884.1509433962264,567.5883361921099
4,4,0,792.315333718557,666.9805161818797
5,5,0,715.204116638079,714.6346483704974
6,6,0,633.8593481989709,774.0789022298457
7,7,0,533.2744925672836,797.7456807621112
8,8,0,422.9266357934259,823.0958640750245
9,9,0,308.85081088531615,834.2797684777803
10,10,0,189.55583058925362,826.0782385824263
11,11,0,87.40950371075009,824.5870513287255
12,12,0,39.41680960548882,786.5934819897088
13,13,0,44.91066698027777,731.3878479724269
14,14,0,41.1826988460258,632.9694892281752
15,15,0,81.44475469594687,549.4630030209315
16,16,0,95.73241852487138,473.72898799313936
17,17,0,122.45240417271845,376.48528159164056
18,18,0,178.37192618649772,287.7596399964441
19,19,0,230.26415094339626,214.05145797598658
20,20,0,277.5358785575997,123.72904208935819
21,21,0,320.9948542024014,57.61921097770181
22,22,0,378.9366118092526,28.293057852508312
23,23,0,451.25919361374036,43.9505240163665
24,24,0,557.1334886264957,58.1168029265239
25,25,0,640.6399748337394,91.66851613479142
26,26,0,738.3127399511404,125.96582296990937
27,27,0,830.7663496805892,158.77194255132656
28,28,0,909.1801029159521,201.5368782161238
29,29,0,1004.4896647367301,268.3742056983338
30,30,0,990.3233858265726,363.81018993518387
31,31,0,881.0222984562608,420.5420240137225
32,32,0,783.7939511890146,477.88601484329354
33,33,0,693.5771223401174,474.90364033589196
34,34,0,608.8301886792449,492.500857632934
35,35,0,495.9948112247638,491.3067001266005
36,36,0,393.10289071940997,451.7902379035298
37,37,0,317.05234078067025,386.17799874069544
38,38,0,263.3695996474421,302.67151253345196
39,39,0,236.52822908082805,202.0163729086492
40,40,0,227.58110555862334,110.30835680605121
41,41,0,257.40485063263895,29.038651479358695
42,42,0,325.9994643028748,52.152053911720785
43,43,0,419.19866765917357,64.82714556817741
44,44,0,522.0905881645275,76.01104997093327
45,45,0,642.1311620874403,90.92292250794107
46,46,0,748.7510507270463,139.38650825321645
47,47,0,830.020756053739,194.56043664014544
48,48,0,918.7463976489357,267.62861207148376
49,49,0,1002.2528838561792,361.573409054633
50,50,0,1032.8222225570453,416.74733744156197
51,51,0,968.6243567753002,489.3722126929683
52,52,0,924.7111466637381,582.2691226023487
53,53,0,862.5020481911256,684.0988467540799
54,54,0,787.1598097535106,752.2392535763344
55,55,0,708.9468267581472,814.7512864494008
56,56,0,610.4379416535166,850.8489480020364
57,57,0,512.3822342751502,854.1728702860488
58,58,0,423.19031965415013,848.6329998126948
59,59,0,329.0125216071315,836.445284771316
60,60,0,242.5905422228085,804.3140360258626
61,61,0,148.96673122312532,778.2766448010984
62,62,0,62.54475183880231,773.2907613750797
63,63,0,7.70003415259734,736.7276162509431
64,64,0,74.73246688018122,629.80811611521
65,65,0,100.2158710576098,545.0480978728933
66,66,0,123.89022298456177,454.9571183533456
67,67,0,140.65692551309425,356.1385147315208
68,68,0,147.30477008111905,273.0404576312102
69,69,0,127.36123637704455,189.38841348356428
70,70,0,120.15940476168431,91.33270610519781
71,71,0,102.43181924695145,20.976351093601544
72,72,0,79.16436325886448,33.16406613498042
73,73,0,239.65008576329257,45.104631217839284
74,74,0,338.9842884591689,88.00878382118539
75,75,0,407.678682328759,165.56697044814192
76,76,0,484.1288948610446,234.261364317732
77,77,0,537.8656384525788,309.0496157080115
78,78,0,580.6723842195536,392.38421955403174
79,79,0,593.8183302334548,497.9591988493843
80,80,0,615.0874785591761,608.2607204116648
81,81,0,629.8274883102563,711.2442120735152
82,82,0,609.3299675588463,823.1495956352667
83,83,0,585.5085245234238,940.0408626230367
84,84,0,558.9171462513243,1051.3922591374528
85,85,0,523.4619752218586,1151.6639147051606
86,86,0,464.18536115697026,1232.5460236161293
87,87,0,404.9087470920822,1323.3998993791347
88,88,0,341.75422369584646,1408.7139046687864
89,89,0,278.59970029961073,1489.596013579755
90,90,0,198.9777015437379,1418.5797598627812
91,91,0,119.05143066701513,1314.536106621768
92,92,0,43.70919222940064,1240.8558293261597
93,93,0,85.81220782689114,1174.931370693247
94,94,0,95.78397467892835,1098.4811581609613
95,95,0,130.6851586610585,1004.8573471612782
96,96,0,207.6893582406794,906.801639782912
97,97,0,294.6653246723374,817.0557381145773
98,98,0,372.22351129929376,742.8214737716336
99,99,0,464.7393482043059,703.4883934108201
100,100,0,576.1445783132529,664.0481927710844
