,t,hexbug,x,y
0,0,0,990.3302752293578,742.0825688073395
1,1,0,1012.0552865495133,806.7274875047245
2,2,0,1011.3730796111179,881.7702507282221
3,3,0,1002.5043894119772,949.3087376293698
4,4,0,1004.5510102271636,1029.1269494216356
5,5,0,993.5098976109216,1095.580204778157
6,6,0,949.9744551555291,1095.9832293843879
7,7,0,897.4445208990808,1123.9537138586006
8,8,0,848.7726962457339,1107.641638225256
9,9,0,781.2286689419795,1093.1679180887375
10,10,0,719.3885099778729,1050.2753645118942
11,11,0,663.0266211604091,1013.5624573378839
12,12,0,609.9563139931738,967.7290102389077
13,13,0,532.7631399317402,909.8341296928327
14,14,0,588.2457337883955,849.5269624573377
15,15,0,672.9984381669834,789.6723140448389
16,16,0,701.623208191126,721.6757679180886
17,17,0,733.0326487457816,637.5401667826571
18,18,0,733.0326487457817,553.6287133600188
19,19,0,677.0916797973562,492.91229584282496
20,20,0,617.1931740614332,497.3331058020476
21,21,0,524.9595325351747,548.1710578528553
22,22,0,445.1413207429091,585.692439464604
23,23,0,376.23841996497043,640.2689945362387
24,24,0,318.0696245733785,673.4300341296927
25,25,0,242.52586003946573,714.6295508213409
26,26,0,191.36033965980832,786.9434862912567
27,27,0,175.66958007671337,866.0794911451267
28,28,0,180.4450286454814,934.9823919230655
29,29,0,192.6307167235487,1006.3255972696251
30,30,0,207.0510992429032,1094.6188155075965
31,31,0,224.78847964118444,1123.2715069202045
32,32,0,305.28889837184533,1126.682541612182
33,33,0,397.3868350552287,1091.8899877540148
34,34,0,456.0566317572358,1054.3686061422661
35,35,0,506.2279863481221,1023.2116040955635
36,36,0,561.7105802047776,989.4395904436864
37,37,0,607.5440273037536,931.5447098976114
38,38,0,655.7897610921495,890.5358361774748
39,39,0,711.2723549488048,825.4040955631402
40,40,0,729.6216140538046,744.6466561107386
41,41,0,747.4566552901018,663.7808873720139
42,42,0,749.8689419795215,581.7631399317409
43,43,0,735.3952218430028,504.5699658703073
44,44,0,682.3249146757673,506.98225255972716
45,45,0,602.7311235122539,490.86567502763745
46,46,0,515.8771331058014,465.9733788395906
47,47,0,433.5438027901866,462.8951905534244
48,48,0,342.192491467576,463.5610921501708
49,49,0,250.5255972696238,458.73651877133125
50,50,0,149.06350947929087,474.4927085061465
51,51,0,84.25385033172476,520.2005733786408
52,52,0,99.94460991481967,566.5906451895305
53,53,0,108.13109317556487,636.1757529058647
54,54,0,137.1481228668934,724.0880546075089
55,55,0,197.4552901023883,786.8075085324235
56,56,0,272.2361774744019,815.7549488054611
57,57,0,355.77221181310705,798.5410042439776
58,58,0,404.89111137757834,740.5534144803655
59,59,0,453.15767918088665,726.5003412969287
60,60,0,535.1754266211598,692.7283276450515
61,61,0,612.9642275881852,684.6124455319397
62,62,0,672.3162312285879,625.2604418915369
63,63,0,721.435130793059,574.0949215118795
64,64,0,776.4040955631393,526.2805460750856
65,65,0,839.1235494880536,475.6225255972695
66,66,0,923.5535836177467,412.9030716723548
67,67,0,986.2730375426613,374.3064846416381
68,68,0,1017.6327645051185,304.3501706484641
69,69,0,979.0361774744019,210.27098976109207
70,70,0,969.3870307167226,113.77952218430025
71,71,0,966.9747440273029,58.29692832764496
72,72,0,906.3132110982216,99.27889238865775
73,73,0,830.5882409363285,107.46537564940307
74,74,0,748.7234083288765,89.04578831272633
75,75,0,659.3542993990748,73.35502872963133
76,76,0,590.6580204778147,55.88464163822516
77,77,0,521.5484978431974,66.53295934567683
78,78,0,472.4559726962448,113.77952218430025
79,79,0,411.7131807615326,124.52054910928868
80,80,0,363.27648813545693,65.16854546888592
81,81,0,296.42020817270435,78.81268423679464
82,82,0,245.70102389078414,133.0778156996586
83,83,0,187.94930496783047,187.9657943800639
84,84,0,144.28806091052272,248.0000049588621
85,85,0,105.78839590443602,301.93788395904426
86,86,0,139.56040955631312,386.36791808873716
87,87,0,214.34129692832676,461.14880546075074
88,88,0,289.12218430034045,482.85938566552886
89,89,0,371.13993174061346,497.3331058020477
90,90,0,441.0962457337875,480.44709897610915
91,91,0,518.289419795221,456.3242320819112
92,92,0,566.5351535836169,439.4382252559726
93,93,0,571.3597269624565,449.0873720136518
94,94,0,583.4211604095553,499.74539249146744
95,95,0,655.7897610921493,528.692832764505
96,96,0,737.8075085324224,528.692832764505
97,97,0,810.1761092150161,533.5174061433446
98,98,0,860.8341296928318,552.815699658703
99,99,0,935.3394495412845,565.2201834862386
100,100,0,1015.5963302752293,580.0825688073395
