,t,hexbug,x,y
0,0,0,1044.4067767481133,1252.3157378072724
1,1,0,978.2033898305084,1201.0542372881355
2,2,0,899.0440677966102,1102.1050847457627
3,3,0,961.2406779661018,1062.5254237288134
4,4,0,999.0229375339077,1002.9391898367359
5,5,0,1040.7099214986777,944.7713052347317
6,6,0,972.5491525423728,873.1084745762711
7,7,0,912.7405753742682,827.9508036590395
8,8,0,873.4772532679153,785.2943549509026
9,9,0,842.5016949152542,745.8881355932203
10,10,0,783.1322033898306,686.5186440677966
11,11,0,744.5384424001395,608.8517716581562
12,12,0,699.9430642052694,515.2984239232657
13,13,0,650.2576271186441,434.9050847457627
14,14,0,599.3694915254238,364.2271186440678
15,15,0,630.4677966101696,327.4745762711865
16,16,0,678.528813559322,279.41355932203385
17,17,0,711.5766411256698,218.15748008136026
18,18,0,757.6262164355898,144.96289195717145
19,19,0,811.9162420641271,80.00875415159994
20,20,0,867.6604648077146,27.657658009796066
21,21,0,930.142372881356,56.07118644067799
22,22,0,978.2033898305084,61.72542372881358
23,23,0,1029.0763445782766,103.27590799240168
24,24,0,1051.7084745762713,104.13220338983052
25,25,0,1034.7457627118642,152.19322033898308
26,26,0,1019.3816971446092,245.3024928956289
27,27,0,1040.7099214986777,326.7375313384348
28,28,0,984.4809663834067,378.6038951085554
29,29,0,955.5864406779662,432.07796610169487
30,30,0,932.9694915254237,505.58305084745757
31,31,0,910.3525423728814,590.3966101694915
32,32,0,896.2169491525425,675.2101694915253
33,33,0,859.4644067796611,754.3694915254237
34,34,0,825.4274950521998,834.8864820744369
35,35,0,825.5389830508474,935.3050847457625
36,36,0,828.3661016949153,1014.464406779661
37,37,0,918.8338983050847,1005.9830508474577
38,38,0,972.5491525423728,1042.7355932203388
39,39,0,1031.9186440677968,1110.586440677966
40,40,0,1004.7888145991801,1176.6814464320364
41,41,0,1006.4745762711865,1232.1525423728813
42,42,0,1000.8203389830509,1314.1389830508474
43,43,0,1046.0542372881355,1348.0644067796609
44,44,0,941.4508474576272,1356.5457627118644
45,45,0,873.6,1345.2372881355932
46,46,0,813.1819431152569,1325.0687228443971
47,47,0,754.8610169491525,1277.386440677966
48,48,0,687.0101694915255,1246.2881355932202
49,49,0,629.4986640611218,1228.9051238101745
50,50,0,628.7783374765958,1210.1766326124978
51,51,0,605.0237288135594,1189.7457627118642
52,52,0,583.757925943718,1151.470015973625
53,53,0,523.6106561357949,1128.0594019765292
54,54,0,480.0308977719702,1066.471478999554
55,55,0,409.95254237288134,1005.9830508474577
56,56,0,337.7663973280804,936.0923672003433
57,57,0,282.7322033898306,898.5525423728814
58,58,0,228.99708306465052,856.1361163179545
59,59,0,192.98075383834924,799.2303161403985
60,60,0,142.19772962926444,724.676514641955
61,61,0,76.6480104373961,659.4869587423497
62,62,0,39.55119133430574,591.4160965046402
63,63,0,66.2032749617687,501.7354367311499
64,64,0,55.39837619387828,419.6182060951829
65,65,0,78.08866360644812,337.8611387514788
66,66,0,87.66101694915255,256.7966101694915
67,67,0,106.90172698748928,172.5461876027555
68,68,0,124.41355932203396,109.78644067796611
69,69,0,132.4733207381633,15.154828883818453
70,70,0,36.66988499620161,32.442666912443116
71,71,0,54.67804960935231,30.64185045112805
72,72,0,56.83902936293038,19.11662509871161
73,73,0,46.394293887302986,18.396298514185574
74,74,0,35.589395119412565,15.875155468344474
75,75,0,31.987762196782427,18.036135221922564
76,76,0,31.987762196782427,18.036135221922564
77,77,0,37.03004828846462,15.875155468344474
78,78,0,77.00817372965915,19.83695168323763
79,79,0,35.949558411675575,21.99793143681572
80,80,0,42.79266096467284,21.99793143681572
81,81,0,31.2674356122564,39.28576946544038
82,82,0,40.991844503357775,13.714175714766398
83,83,0,27.66580268962626,16.95564534513352
84,84,0,42.79266096467284,19.11662509871161
85,85,0,88.1732357898126,16.2353187606075
86,86,0,97.53748138865095,14.074339007029408
87,87,0,158.7652410733633,37.845116296388326
88,88,0,227.19626660333594,32.082503620180105
89,89,0,317.23708966908947,26.680054236234866
90,90,0,377.02419618474966,67.01834296969237
91,91,0,447.2560381760374,64.85736321611428
92,92,0,523.6106561357963,41.80691251128144
93,93,0,604.2872336027112,34.60364666602119
94,94,0,673.4385857172099,35.684136542810236
95,95,0,740.7891213703934,38.92560617317734
96,96,0,821.8258621295715,34.96380995828417
97,97,0,881.973131937495,35.32397325054717
98,98,0,948.6033410061524,34.243483373758124
99,99,0,1016.6742032438619,64.49719992385134
100,100,0,1046.207593209429,96.55173293525957
