,t,hexbug,x,y
0,0,0,264.19301164725454,107.64059900166386
1,0,1,487.6609105588225,485.31875698290287
2,0,2,1118.0126490864454,1050.1213460893255
3,1,0,337.5108153078202,170.17637271214642
4,1,1,432.4739214538274,520.4377500497178
5,1,2,1074.0419373577429,1065.3419770723378
6,2,0,445.3311148086522,265.0582362728785
7,2,1,345.751510003121,546.9561733858843
8,2,2,991.1740575613421,1041.665439987652
9,3,0,528.9765479366097,361.7058924609421
10,3,1,263.32938341773877,559.1403138376365
11,3,2,931.4189877761823,1036.0281692532028
12,4,0,562.7376485383604,447.55554827682283
13,4,1,174.45682953437003,592.8258786160102
14,4,2,872.7913721379123,1011.787905095072
15,5,0,602.2863663861258,543.0512328360609
16,5,1,87.73441808366348,614.3273029426316
17,5,2,809.6539399120832,970.0721016601491
18,6,0,620.6138209985048,684.8478553634144
19,6,1,75.55027763191143,657.3301515958744
20,6,2,726.7860601156823,964.998557999145
21,7,0,611.932395129483,808.3170232783882
22,7,1,96.33498781431214,718.250853854635
23,7,2,620.8053703080402,953.1602894568022
24,8,0,583.9589117737466,892.2374733455974
25,8,1,89.16784637210498,789.2055541324858
26,8,2,519.3344970879576,970.072101660149
27,9,0,488.4632272145086,915.3879423296551
28,9,1,82.71741907411857,817.1574057570937
29,9,2,440.41270680567123,1015.7339946091862
30,10,0,390.0737340322636,934.6799998163696
31,10,1,103.50212925651928,843.6758290932601
32,10,2,354.72619164204593,1033.2095338859776
33,11,0,290.71963797568264,892.2374733455972
34,11,1,87.01770393944284,910.3302445057868
35,11,2,271.29458477220044,1023.6261736374142
36,12,0,227.055848269524,796.7417887863592
37,12,1,124.28683943892,955.4832355916917
38,12,2,195.75515693058367,1023.0624465639689
39,13,0,234.77267126420992,681.9540467404065
40,13,1,89.88456051632565,969.817518476106
41,13,2,156.29426178944058,952.5965623833563
42,14,0,272.3921833633036,607.6796254165547
43,14,1,88.45113222788424,978.4180882067546
44,14,2,213.79442328082052,836.4687852537066
45,15,0,327.3745472004407,534.3698069670387
46,15,1,112.10269898716783,1027.1546500137633
47,15,2,267.91222233153104,778.4048966888818
48,16,0,449.87911224107927,612.5026397882334
49,16,1,114.25284141982999,1019.9875085715561
50,16,2,283.6965803879883,692.1546544518117
51,17,0,518.3659163189166,687.7416639864209
52,17,1,76.2669917761321,1025.004507581101
53,17,2,276.36812843320456,592.938689525509
54,18,0,574.3128830303893,762.9806881846084
55,18,1,82.71741907411854,1024.2877934368803
56,18,2,232.96114377794711,489.21290801164713
57,19,0,582.994308899411,871.9808129845467
58,19,1,74.11684934346994,1016.4039378504525
59,19,2,187.29925082891006,391.1243972322342
60,20,0,524.153533564931,969.4057032924561
61,20,1,74.11684934346994,1016.4039378504525
62,20,2,162.49525959733433,311.075152803058
63,21,0,437.3392748747148,1008.9544211402208
64,21,1,71.9667069108078,1016.4039378504525
65,21,2,101.04900859184004,239.48181447555547
66,22,0,354.3834276818416,952.0428515544114
67,22,1,72.68342105502853,1021.4209368599975
68,22,2,88.64701297605221,148.15802857748133
69,23,0,258.88774312260387,887.4144589739171
70,23,1,72.68342105502853,1010.6702246966868
71,23,2,145.58344739398729,86.148050498542
72,24,0,227.05584826952463,770.6975111792933
73,24,1,74.11684934346994,1025.004507581101
74,24,2,210.4120608401509,65.29014878108066
75,25,0,211.62220228015286,701.2461042271203
76,25,1,71.2499927665871,986.3019437931825
77,25,2,282.00539916765337,68.67251122175006
78,26,0,234.77267126421066,587.4229650555037
79,26,1,76.9837059203528,997.0526559564933
80,26,2,347.72113122389624,106.69139314203065
81,27,0,267.56916899162565,539.192821338717
82,27,1,81.2839907856771,1019.9875085715561
83,27,2,451.63510589406116,144.14875610453197
84,28,0,294.57804947302617,532.4406012183669
85,28,1,81.2839907856771,1019.9875085715561
86,28,2,551.8202854734674,167.2217065531228
87,29,0,378.4984995402351,597.068993798861
88,29,1,63.36613718015923,1025.004507581101
89,29,2,635.6115265762436,141.72002447836473
90,30,0,426.7286432570219,695.458486981106
91,30,1,74.11684934346994,1014.2537954177903
92,30,2,715.1524873332271,84.64483126343008
93,31,0,426.7286432570219,787.0957600430008
94,31,1,74.11684934346994,1002.7863691102589
95,31,2,811.0873865668407,93.75257486155795
96,32,0,378.4984995402351,860.4055784925166
97,32,1,74.11684934346994,1027.8713641579839
98,32,2,917.3443952116659,104.0746842727696
99,33,0,283.00281498099736,870.0516072358739
100,33,1,81.2839907856771,1014.9705095620111
101,33,2,1006.6002824733189,88.89511160922308
102,34,0,195.2239534164455,845.9365353774806
103,34,1,71.2499927665871,1023.5710792926598
104,34,2,1087.9627919499276,118.64707402977415
105,35,0,150.85222119700177,745.6178364465642
106,35,1,79.13384835301494,1022.1376510042182
107,35,2,1173.5755817723298,128.96918344098572
108,36,0,110.33890047490088,650.1221518873265
109,36,1,79.13384835301494,1022.1376510042182
110,36,2,1162.646289454576,165.4001578334972
111,37,0,65.96716825545708,560.4140845741032
112,37,1,74.11684934346994,1022.1376510042182
113,37,2,1183.897691183541,203.65268094563424
114,38,0,82.36541711916459,450.4493568998294
115,38,1,92.75141709320852,1023.5710792926598
116,38,2,1187.5407886227922,272.2643493848642
117,39,0,124.80794358993691,351.09526084324875
118,39,1,74.83356348769067,1023.5710792926598
119,39,2,1183.8976911835407,359.69868792689203
120,40,0,146.9938096996588,266.21020790170417
121,40,1,94.90155952587068,997.769370100714
122,40,2,1157.788826202241,439.23964868387554
123,41,0,207.76379078281008,156.24548022743036
124,41,1,76.2669917761321,999.9195125333761
125,41,2,1186.93360571625,522.4237068801102
126,42,0,316.7639155827481,80.0418531549073
127,42,1,72.68342105502853,999.9195125333761
128,42,2,1135.3230586601926,605.0005821698032
129,43,0,419.97642313667177,85.8294704009217
130,43,1,71.9667069108078,1012.8203671293489
131,43,2,1055.782097903209,648.1105685342753
132,44,0,533.7995623082885,144.67024573540152
133,44,1,74.83356348769067,987.735372081624
134,44,2,1012.0649286321949,702.1498472165008
135,45,0,579.135897402068,248.8473561636609
136,45,1,75.55027763191137,920.3642425248768
137,45,2,984.1345149312693,754.9747600856426
138,46,0,542.4809881773101,333.7324091052056
139,46,1,79.13384835301494,823.6078330550803
140,46,2,976.2411371462251,858.8030371043006
141,47,0,471.10037547646573,387.75017006800675
142,47,1,92.75141709320852,735.4519933159323
143,47,2,961.0615644826787,952.309204711747
144,48,0,480.74640421982303,461.0599885175226
145,48,1,87.73441808366354,644.4292969999017
146,48,2,973.8124055200578,1047.0297381322773
147,49,0,570.4544715330464,555.5910702024245
148,49,1,70.5332786223664,560.5737421260781
149,49,2,1053.9605491835832,1005.7413004874307
150,50,0,579.1358974020682,659.7681806306839
151,50,1,151.52197691930715,483.8853286944614
152,50,2,1148.6810826041135,957.7738508706238
153,51,0,600.3571606374542,765.8744968076146
154,51,1,213.87610746650935,443.0326224738806
155,51,2,1172.361215959246,884.9119020856006
156,52,0,640.8704813595552,877.7684302305596
157,52,1,254.01209954286944,488.1856135597857
158,52,2,1138.9661560994437,805.9781242351588
159,53,0,598.4279548887827,999.3083923968618
160,53,1,262.612669273518,619.3443019521765
161,53,2,1126.822497968607,714.9006882538802
162,54,0,527.0473421879384,1022.4588613809194
163,54,1,262.612669273518,706.0667134028831
164,54,2,1089.7843406695533,609.2508625155965
165,55,0,433.4808633773722,1000.2729952711975
166,55,1,256.1622419755315,807.8401218822248
167,55,2,1072.1760363798394,496.3148418988108
168,56,0,331.2329586977844,971.3349090411255
169,56,1,244.69481566800013,890.2622484676069
170,56,2,1131.679961220942,412.5236007960341
171,57,0,258.88774312260443,915.3879423296529
172,57,1,168.00640223638365,932.5483829766292
173,57,2,1181.4689595573745,342.0903836371782
174,58,0,178.82570455273853,980.9809377844829
175,58,1,72.6834210550285,928.2480981113049
176,58,2,1122.5722176228142,244.33393568393882
177,59,0,155.67523556868093,1016.6712441349049
178,59,1,79.8505624972357,964.8005194665614
179,59,2,1108.6070107723513,162.97142620732967
180,60,0,181.71951317574573,1024.3880671295908
181,60,1,73.4001351992492,985.5852296489622
182,60,2,1081.8909628845097,90.71666032884846
183,61,0,195.223953416446,993.5207751508474
184,61,1,94.18484538164998,1018.5540802831151
185,61,2,1021.1726722303237,95.57412358118336
186,62,0,254.06472875092572,1023.4234642552551
187,62,1,70.5332786223664,1025.7212217253223
188,62,2,916.7372123051239,155.0780484222856
189,63,0,186.5425275474244,969.405703292454
190,63,1,71.9667069108078,1027.1546500137638
191,63,2,833.553154108889,213.36760745030412
192,64,0,174.9672930553956,971.3349090411255
193,64,1,97.76841610275355,1027.8713641579843
194,64,2,777.6923267070376,293.51575111382954
195,65,0,149.88761832266653,950.1136458057392
196,65,1,69.09985033392493,1030.7382207348674
197,65,2,753.4050104453632,382.16445546894124
198,66,0,151.81682407133798,931.7861911933603
199,66,1,92.03470294898781,1026.437935869543
200,66,2,751.5834617257376,472.63470854367836
201,67,0,200.04696778812468,977.1225262871403
202,67,1,100.63527267963642,1029.3047924464258
203,67,2,759.476839510782,563.1049616184154
204,68,0,228.9850540181967,1003.166803894205
205,68,1,157.97240421729364,1027.1546500137638
206,68,2,789.8359848378751,651.753665973527
207,69,0,306.15328396505555,1028.2464786269343
208,69,1,155.82226178463154,1035.7552197444122
209,69,2,863.912299435982,727.0443463847175
210,70,0,286.8612264783409,999.3083923968621
211,70,1,84.15084736255997,1010.6702246966872
212,70,2,953.7753696041773,787.1554541323617
213,71,0,248.2771115049115,924.0693681986749
214,71,1,52.61542501684849,1024.2877934368807
215,71,2,1061.853926968628,812.049953300578
216,72,0,347.6312075614921,844.007329628809
217,72,1,59.06585231483493,1005.6532256871421
218,72,2,1154.752911669533,833.9085379360852
219,73,0,425.7640403826865,837.2551095084589
220,73,1,54.048853305289896,960.5002346012371
221,73,2,1168.1109356134539,845.4450131603805
222,74,0,512.5782990729026,896.0958848429386
223,74,1,55.48228159373136,885.9619636022827
224,74,2,1168.1109356134539,890.376548244478
225,75,0,531.8703565596172,996.4145837738549
226,75,1,84.15084736255997,771.2877005269683
227,75,2,1180.254593744291,911.6279499734433
228,76,0,543.445591051646,951.0782486800754
229,76,1,70.53327862236634,678.8315759224959
230,76,2,1178.4330450246655,962.0241312164176
231,77,0,561.7730456640251,940.4676170623824
232,77,1,75.5502776319114,588.5255937506857
233,77,2,1176.0043133984982,1015.4562269921014
234,78,0,590.711131894097,1004.1314067685407
235,78,1,108.51912826606429,516.1374651843935
236,78,2,1176.6114963050395,1041.5650919734012
237,79,0,614.8262037524904,1017.635847009241
238,79,1,193.09139728410867,463.10061851206046
239,79,2,1174.7899475854142,1053.7087501042383
240,80,0,615.7908066268261,1017.635847009241
241,80,1,190.94125485144653,412.21391427238973
242,80,2,1135.9302415667353,1050.0656526649873
243,81,0,618.6846152498333,957.8304688004255
244,81,1,97.76841610275352,354.8767827347325
245,81,2,1087.9627919499283,1043.9938235995687
246,82,0,637.976672736548,980.9809377844831
247,82,1,134.32083745800998,297.5396511970753
248,82,2,983.5273320247284,1022.7424218706036
249,83,0,657.2687302232627,1006.0606125172122
250,83,1,226.0602479182615,252.38666011117022
251,83,2,893.0570789499913,960.202582496792
252,84,0,660.1625388462699,944.3260285597253
253,84,1,308.4823745036438,195.76624271773377
254,84,2,801.3724600621704,960.202582496792
255,85,0,681.383802081656,988.6977607791691
256,85,1,388.0376445121432,177.8483891122159
257,85,2,744.2972668472355,972.9534235341711
258,86,0,691.9944336993491,1021.494258506584
259,86,1,478.34362668395323,139.1458253242972
260,86,2,770.4061318285355,945.6301927397874
261,87,0,702.6050653170422,996.4145837738549
262,87,1,585.8507483170605,119.79454343033791
263,87,2,752.7978275388213,944.4158269267037
264,88,0,705.4988739400494,991.5915694021762
265,88,1,673.2898739119877,118.36111514189648
266,88,2,746.1188155668608,920.7356935715711
267,89,0,721.8971228037568,1019.5650527579126
268,89,1,746.3947166225006,110.4772595554686
269,89,2,709.6878411743508,898.269926029522
270,90,0,721.8971228037568,1016.6712441349054
271,90,1,812.3324178908065,97.57640495949579
272,90,2,646.5408188939978,849.0881105996317
273,91,0,770.1272665205436,987.7331579048333
274,91,1,901.2049717741752,150.6132516318287
275,91,2,548.1771880342167,808.4068558613275
276,92,0,775.914883766558,1010.8836268888908
277,92,1,980.0435276384541,197.19967100617512
278,92,2,426.7406067258453,773.1902472818999
279,93,0,810.6405872426443,1007.0252153915478
280,93,1,1034.5138025992283,249.5198035342873
281,93,2,313.8045861090599,753.1532113660186
282,94,0,837.6494677240448,1014.7420383862336
283,94,1,1107.6186453097412,309.7237916488274
284,94,2,222.11996722123945,761.0465891510627
285,95,0,854.0477165877523,987.7331579048332
286,95,1,1187.8906294624612,341.9759281387595
287,95,2,127.39943380070966,824.1936114314158
288,96,0,865.6229510797812,943.3614256853893
289,96,1,1152.0549222514258,452.3499063487495
290,96,2,83.68226452969594,904.9489380014827
291,97,0,936.0389609062897,1027.2818757525984
292,97,1,1093.2843624253271,534.055318789911
293,97,2,70.3242405857751,970.5246919080032
294,98,0,977.5168845027263,983.8747464074902
295,98,1,1174.9897748664885,606.4434473562033
296,98,2,86.71817906240523,1021.5280560575193
297,99,0,967.8708557593689,1005.0960096428764
298,99,1,1203.6583406353175,675.248005201392
299,99,2,107.36239788482837,1018.49214152481
300,100,0,971.7292672567119,993.5207751508476
301,100,1,1183.5903445971373,729.0015660179456
302,100,2,91.30685920577628,1010.2093862815884
