,t,hexbug,x,y
0,0,0,1353.1577981651376,849.0110091743118
1,1,0,1279.9916700044878,903.7204540353143
2,2,0,1226.6337433090807,954.985913017176
3,3,0,1141.8888009104933,1006.2513719990375
4,4,0,1081.2072372176776,1019.8524121370824
5,5,0,998.5547625326354,1026.1298152777185
6,6,0,903.3474815663209,964.4020177281304
7,7,0,825.9261761651421,899.5355186082238
8,8,0,752.689806191054,857.6861643373164
9,9,0,682.5921377872838,810.6056407825455
10,10,0,610.4020016699685,766.6638187980926
11,11,0,569.5988812558338,712.259658245913
12,12,0,504.73238213592714,636.9308205582795
13,13,0,486.9464065707914,558.463281300328
14,14,0,464.97549557856496,476.85704047205866
15,15,0,433.58847987538445,393.15833193024383
16,16,0,363.4908114716144,339.80040523483694
17,17,0,342.56613433616076,274.93390611493055
18,18,0,305.9479493491168,180.77285900538894
19,19,0,264.0985950782094,87.65804575262003
20,20,0,222.24924080730204,64.64090090362097
21,21,0,164.70637868480438,68.82583633071144
22,22,0,125.99572598421506,142.06220630479933
23,23,0,72.63779928880817,210.0674069950238
24,24,0,165.75261254157707,252.96299512270386
25,25,0,230.61911166148352,259.24039826334
26,26,0,335.2424973387522,275.980139971703
27,27,0,415.80250431024905,302.1359863910201
28,28,0,511.0097852765634,310.5058572452016
29,29,0,621.9105740944682,285.39624468265714
30,30,0,716.9607977721407,196.79596137850066
31,31,0,797.586238032118,112.07092246123645
32,32,0,873.0066997199128,129.50740002352686
33,33,0,970.3064483997729,146.24714173188977
34,34,0,1050.86645537127,73.01077175780173
35,35,0,1119.9178899182673,215.298576278887
36,36,0,1186.876856751719,277.02637382847564
37,37,0,1276.8529684341706,278.0726076852484
38,38,0,1369.9677816869398,282.25754311233914
39,39,0,1477.7298689345266,278.07260768524833
40,40,0,1501.7932476402984,328.29183281033727
41,41,0,1458.8976595126178,397.3432673573346
42,42,0,1407.6322005307563,443.3775570553328
43,43,0,1390.892458822393,498.8279514642851
44,44,0,1376.2451848275755,585.665361576418
45,45,0,1371.014015543712,669.3640701182333
46,46,0,1387.753757252075,755.1552463735934
47,47,0,1426.4644099526645,844.0851241992717
48,48,0,1472.4986996506627,911.0440910327238
49,49,0,1457.851425655845,1018.8061782803104
50,50,0,1518.532989348661,987.4191625771299
51,51,0,1530.0415617731608,906.8591556056331
52,52,0,1532.1340294867061,825.2529147773635
53,53,0,1485.5912342416132,682.5737103681397
54,54,0,1406.5067804398857,544.6357095511732
55,55,0,1366.044966866909,474.7471224705768
56,56,0,1309.030593195896,382.78845525926573
57,57,0,1269.5293314367618,306.3209218181111
58,58,0,1203.6165984600825,190.188963716343
59,59,0,1153.3973733349933,115.9063598854823
60,60,0,1094.808277355723,76.14947332812017
61,61,0,1046.6815199441794,117.99882759902763
62,62,0,991.2311255352271,100.21285203389195
63,63,0,924.2721587017752,75.10323947134751
64,64,0,857.3131918683233,153.57077872929895
65,65,0,780.9381203239172,214.25234242211474
66,66,0,697.2394117821024,230.99208413047774
67,67,0,609.3557678131966,273.88767225815786
68,68,0,560.1827765448804,320.9681958129287
69,69,0,521.4721238442912,373.27988865156294
70,70,0,477.53030185983846,414.08300906569764
71,71,0,437.77341530247645,471.62587118819533
72,72,0,414.7562704534774,539.6310718784198
73,73,0,389.6466578909328,634.838352844734
74,74,0,371.86068232579714,696.5661503943226
75,75,0,361.3983437580703,745.7391416626386
76,76,0,399.062762601887,793.8658990741823
77,77,0,433.5884798753856,846.1775919128164
78,78,0,520.4258899875183,883.8420107566333
79,79,0,599.9396631022427,913.1365587462685
80,80,0,699.3318794956476,953.9396791604033
81,81,0,797.6778620322804,987.4191625771296
82,82,0,901.2550138527763,986.3729287203569
83,83,0,983.9074885378185,994.7427995745386
84,84,0,1083.2997049312237,980.0955255797209
85,85,0,1183.738155181402,952.8934453036312
86,86,0,1298.8238794263973,934.061235881723
87,87,0,1426.4644099526652,863.9635674779529
88,88,0,1514.3480539215711,775.0336896522745
89,89,0,1465.1750626532548,677.7339409724145
90,90,0,1425.4181760958927,541.7235395919652
91,91,0,1435.8805146636196,448.608726339196
92,92,0,1394.031160392712,359.67884851351755
93,93,0,1405.5397328172114,244.59312426852208
94,94,0,1413.909603671393,115.90635988548169
95,95,0,1384.6150556817577,56.27103004943854
96,96,0,1335.4420644134416,62.548433190074604
97,97,0,1303.5130731632153,59.09394667545115
98,98,0,1234.633027522936,84.9495412844035
99,99,0,1171.1376146788991,78.59999999999991
100,100,0,1097.059633027523,70.13394495412831
