,t,hexbug,x,y
0,0,0,819.4128440366973,1174.8532110091742
1,1,0,765.5814680764454,1201.1884636043299
2,2,0,685.071806630378,1194.8739803536578
3,3,0,606.0891422613439,1173.3823670159309
4,4,0,513.1819197082627,1169.590235483152
5,5,0,407.00223679045564,1181.914662964683
6,6,0,352.9643624483573,1133.5649859217529
7,7,0,292.2902579238961,1131.6689201553634
8,8,0,208.86336420276191,1134.5130188049475
9,9,0,142.5010623791324,1077.6310458132652
10,10,0,55.282037125219404,1053.9302237333975
11,11,0,99.83958263537056,958.1789025307321
12,12,0,70.45056325633468,881.3882389919609
13,13,0,110.26794435051238,844.4149565473672
14,14,0,160.51368715983187,786.5849506724901
15,15,0,186.11057500608894,675.6651033387093
16,16,0,171.89008175816832,570.4334533040967
17,17,0,124.48843759843297,472.78606633504194
18,18,0,73.29466190591879,393.1513041466866
19,19,0,61.91826730758231,322.0488379070836
20,20,0,58.12613577480349,235.77784553636533
21,21,0,89.4112209202288,172.25964236231997
22,22,0,135.24247331612713,98.93976923512884
23,23,0,201.10831713926115,73.11002655939001
24,24,0,247.60185395559103,62.778129489094454
25,25,0,330.2570305179553,96.35679496755495
26,26,0,344.46338898961164,69.23556515802915
27,27,0,354.79528605990714,75.6930008269639
28,28,0,357.37826032748103,75.6930008269639
29,29,0,361.2527217288419,70.52705229181612
30,30,0,366.4186702639896,74.40151369317692
31,31,0,367.7101573977766,78.27597509453773
32,32,0,367.7101573977766,78.27597509453773
33,33,0,363.8356959964157,78.27597509453773
34,34,0,359.9612345950549,76.98448796075081
35,35,0,359.9612345950549,73.11002655939001
36,36,0,362.5442088626288,75.6930008269639
37,37,0,363.8356959964157,76.98448796075081
38,38,0,367.7101573977766,76.98448796075081
39,39,0,361.2527217288419,82.15043649589859
40,40,0,362.5442088626288,80.85894936211162
41,41,0,361.2527217288419,76.98448796075081
42,42,0,361.2527217288419,76.98448796075081
43,43,0,359.9612345950549,75.6930008269639
44,44,0,362.44469128030437,85.04061710840696
45,45,0,361.4966583971097,89.7807815243805
46,46,0,370.028954345862,106.84537342188523
47,47,0,416.78666848168035,124.7695119108676
48,48,0,467.6763413149167,120.11783378661106
49,49,0,527.4024129561832,130.54619550175283
50,50,0,602.297010728565,130.54619550175295
51,51,0,668.6593125521945,130.54619550175286
52,52,0,713.2168580623459,131.49422838494758
53,53,0,760.6185022220811,130.54619550175283
54,54,0,835.5130999944629,113.48160360424815
55,55,0,919.8880265987918,117.27373513702706
56,56,0,1006.15901896951,164.67537929676234
57,57,0,1008.0550847358995,184.58406984385124
58,58,0,1016.5873806846519,211.12899057330287
59,59,0,1010.8991833854836,223.45341805483406
60,60,0,999.5227887871472,285.07555546249006
61,61,0,919.1751635248003,366.2776059290263
62,62,0,905.6675333508713,456.669507320732
63,63,0,917.0439279492077,573.2775519536809
64,64,0,926.5242567811549,679.457234871488
65,65,0,943.5888486786594,777.1046218405426
66,66,0,991.9385257215895,884.2323376415444
67,67,0,1023.2236108670147,970.5033300122626
68,68,0,998.5747559039523,1074.7869471636802
69,69,0,906.6155662340659,1140.201216104115
70,70,0,853.5257247751623,1132.6169530385573
71,71,0,816.5524423305687,1042.5538291350604
72,72,0,751.138173390134,992.3080863257409
73,73,0,659.1789837202475,1011.268743989635
74,74,0,562.270657295885,1066.8595668997343
75,75,0,501.42124302942494,1166.0215753339653
76,76,0,455.5963754954242,1163.7678933240963
77,77,0,397.00064323883305,1165.2703479973425
78,78,0,348.1708663583404,1169.026484680457
79,79,0,273.79936003266687,1131.465117849309
80,80,0,187.4082163210262,1112.6844344337353
81,81,0,63.45570577823729,1159.2605293043584
82,82,0,87.4949805501721,1078.8792042857017
83,83,0,50.68484105564692,1024.7908360488482
84,84,0,64.20693311486025,949.6681023865519
85,85,0,114.53916466859877,899.3358708328134
86,86,0,137.82721210391063,840.7401385762219
87,87,0,155.85666818286174,764.8661775773026
88,88,0,185.90576164778025,667.2066238163173
89,89,0,173.88612426181282,542.5028859369058
90,90,0,150.59807682650097,438.0822861463138
91,91,0,98.01216326289357,347.93500575155826
92,92,0,80.73393452056543,275.06595409913086
93,93,0,128.06125672781215,184.91867370437524
94,94,0,149.09562215325514,90.26402928988183
95,95,0,181.39839762804255,78.24439190391443
96,96,0,240.74535722125663,85.75666527014407
97,97,0,312.11195420043805,69.22966386443896
98,98,0,369.20523178378335,72.2345732109308
99,99,0,392.49327921909514,106.79103069558711
100,100,0,453.79816513761466,155.29357798165142
