,t,hexbug,x,y
0,0,0,861.442078007383,273.67688241594664
1,0,1,1027.5763051155222,1252.590866760826
2,1,0,897.2248346152896,314.5714613964115
3,1,1,1000.3132524618791,1198.0647614535392
4,2,0,941.52729517746,352.05815879517104
5,2,1,973.0501998082357,1158.0221528685006
6,3,0,978.1620221807932,381.02515223966697
7,3,1,1036.0960090697859,1100.9401363749348
8,4,0,1033.540097883506,383.581063425946
9,4,1,1000.3132524618791,1054.9337350219118
10,5,0,1028.428275510948,440.6630799195116
11,5,1,1039.5038906514912,995.2958073420671
12,6,0,1036.0960090697852,500.30100759935624
13,6,1,1021.6125123475379,946.7334948027649
14,7,0,1035.2440386743588,544.6034681615265
15,7,1,1015.6487195795535,895.6152710771837
16,8,0,1032.6881274880798,592.3138103054023
17,8,1,1027.5763051155222,846.2009881424552
18,9,0,1032.6881274880798,655.3596195669522
19,9,1,1012.2408379978481,796.7867052077266
20,10,0,1035.2440386743588,697.9581393382698
21,10,1,1042.0598018377705,734.5928663416029
22,11,0,1016.500689974979,711.5896656650914
23,11,1,1030.1322163018015,750.7803038547036
24,12,0,891.2610418473053,670.6950866846266
25,12,1,1014.7967491841272,738.8527183187346
26,13,0,855.4782852393986,638.3202116584253
27,13,1,1041.2078314423443,682.6226722205953
28,14,0,826.5112917949026,594.0177510962549
29,14,1,1025.87236432467,620.4288333544715
30,15,0,816.2876470497863,549.7152905340846
31,15,1,1012.240837997848,560.7909056746266
32,16,0,823.9553806086235,500.3010075993562
33,16,1,982.4218741579256,502.00494839020826
34,17,0,862.2940484028094,449.18278387377507
35,17,1,1042.0598018377705,427.8835239881155
36,18,0,897.2248346152899,411.6960864750156
37,18,1,987.5336965304837,402.3244121253248
38,19,0,944.083206363739,401.4724417298994
39,19,1,1010.5368972069954,348.6502772134646
40,20,0,975.606110994514,404.8803233116048
41,20,1,1037.7999498606387,288.16037913819355
42,21,0,961.122614272266,348.65027721346553
43,21,1,1012.2408379978481,240.4500369943177
44,22,0,958.566703085987,302.64387586044256
45,22,1,1007.1290156252901,178.2561981281939
46,23,0,910.8563609421113,271.9729416250938
47,23,1,1029.280245906375,135.65767835687618
48,24,0,879.3334563113362,243.00594818059784
49,24,1,1045.467683419476,99.02295135354298
50,25,0,855.4782852393985,225.11456987664445
51,25,1,1040.3558610469177,63.24019474563613
52,26,0,824.80735100405,205.51925078183842
53,26,1,1002.8691636481583,24.901526951450222
54,27,0,791.5805055824223,172.2924053602107
55,27,1,1017.3526603704063,24.901526951450222
56,28,0,786.4686832098641,116.91432965749783
57,28,1,1048.8755650011813,28.309408533155633
58,29,0,783.0608016281587,57.27640197765318
59,29,1,1016.5006899749799,30.865319719434694
60,30,0,752.3898673928102,38.53305327827344
61,30,1,1040.3558610469177,30.865319719434694
62,31,0,690.1960285266864,31.717290114862635
63,31,1,1043.7637426286233,31.717290114861044
64,32,0,624.5943080788574,34.27320130114168
65,32,1,1044.6157130240495,31.717290114861044
66,33,0,582.8477587029661,47.90472762796331
67,33,1,1039.5038906514915,32.5692605102874
68,34,0,528.3216533956795,33.42123090571533
69,34,1,1037.7999498606387,29.16137892858199
70,35,0,482.31525204265654,77.72369146788563
71,35,1,1030.1322163018017,29.16137892858199
72,36,0,435.4568802942073,81.98354344501739
73,36,1,961.9745846676933,26.605467742302928
74,37,0,397.9701828954478,78.57566186331199
75,37,1,915.1162129192439,45.34881644168267
76,38,0,345.14801837901393,83.6874842358701
77,38,1,859.7381372165311,36.82911248741915
78,39,0,298.2896466305646,83.68748423587009
79,39,1,825.6593213994769,121.17418163462814
80,40,0,242.0596005324254,44.4968460462579
81,40,1,771.9851864876167,153.54905666082956
82,41,0,205.42487352909228,87.09536581757548
83,41,1,703.8275548535084,158.6608790333877
84,42,0,174.7539392937436,132.24979677517217
85,42,1,629.7061304514157,145.8813231019924
86,43,0,151.75073861723212,166.32861259222625
87,43,1,542.8051501179276,80.279602654163
88,44,0,134.71133070870508,205.51925078183842
89,44,1,469.53569611126125,56.42443158222511
90,45,0,98.07660370537194,253.2295929257141
91,45,1,425.23323554909086,53.016550000519715
92,46,0,36.73473523467459,283.900527161063
93,46,1,372.411071032657,31.717290114860873
94,47,0,42.69852800265903,350.35421800431845
95,47,1,333.2204328430447,39.38502367369807
96,48,0,40.142616816379984,400.6204713344733
97,48,1,283.80614990831623,27.457438137729127
98,49,0,40.142616816379984,450.0347542692017
99,49,1,250.57930448668844,46.20078683710889
100,50,0,70.81355105172867,491.781303645093
101,50,1,206.2768439245181,51.312609209667016
102,51,0,47.810350375217126,531.8239122301316
103,51,1,150.04679782637876,35.1251716965663
104,52,0,37.58670563010094,587.2019879328445
105,52,1,98.92857410079753,33.4212309057136
106,53,0,44.40246879351173,628.9485373087358
107,53,1,66.5536990745961,93.91112898098467
108,54,0,84.44507737855031,684.3266130114484
109,54,1,42.69852800265821,134.80570796144974
110,55,0,115.96798200932506,727.7771031781926
111,55,1,27.363060884983867,133.9537375660234
112,56,0,132.15541952242575,767.8197117632312
113,56,1,91.26084054196036,225.96654027206955
114,57,0,150.04679782637913,806.158379557417
115,57,1,91.26084054196036,297.5320534878833
116,58,0,153.4546794080846,851.3128105150138
117,58,1,38.438676025526405,392.9527377756349
118,59,0,170.49408731661157,885.3916263320679
119,59,1,70.81355105172781,441.51505031493707
120,60,0,207.98078471537116,913.5066493811375
121,60,1,39.290646420952754,506.26480036733994
122,61,0,229.28004460102994,956.1051691524551
123,61,1,33.32685365296834,563.3468168609055
124,62,0,220.7603406467664,1006.3714224826099
125,62,1,40.99458721180548,618.7248925636186
126,63,0,210.53669590165015,1048.1179718585013
127,63,1,38.43867602552643,689.438435384006
128,64,0,176.45788008459607,1089.012550838966
129,64,1,34.17882404839469,736.2968071324555
130,65,0,115.96798200932506,1102.6440771657878
131,65,1,40.14261681637913,783.1551788809049
132,66,0,63.99778788831753,1094.1243732115242
133,66,1,69.96158065630158,826.6056690476487
134,67,0,35.8827648392479,1128.2031890285784
135,67,1,94.66872212366576,897.3192118680358
136,68,0,47.810350375216956,1191.2489982901284
137,68,1,94.66872212366576,971.4406362701286
138,69,0,42.69852800265886,1242.3672220157096
139,69,1,59.737935911185275,1060.0455573944691
140,70,0,39.29064642095341,1285.8177121824535
141,70,1,69.96158065630144,1112.8677219109031
142,71,0,87.00098856482919,1354.827314211988
143,71,1,115.96798200932446,1164.8379160319107
144,72,0,121.93177477730961,1345.4556398622983
145,72,1,119.37586359102991,1228.7356956888873
146,73,0,158.5665017806428,1363.3470181662517
147,73,1,149.19482743095233,1280.7058898098949
148,74,0,207.98078471537127,1332.676083930903
149,74,1,202.8689623428126,1271.334215460205
150,75,0,243.76354132327805,1355.6792846074145
151,75,1,246.3194525095567,1265.3704226922205
152,76,0,289.7699426763009,1353.9753438165617
153,76,1,307.6613209802542,1275.594067437337
154,77,0,339.1842256110294,1354.827314211988
155,77,1,375.8189526143625,1311.3768240452437
156,78,0,383.48668617319964,1341.1957878851665
157,78,1,436.30885068963363,1265.3704226922205
158,79,0,428.6411171307963,1358.2351957936935
159,79,1,494.2428375786257,1268.778304273926
160,80,0,478.0554000655248,1360.7911069799725
161,80,1,562.4004692127339,1306.2650016726861
162,81,0,512.9861862780053,1361.643077375399
163,81,1,621.1864264971524,1358.2351957936935
164,82,0,550.4728836767647,1352.271403025709
165,82,1,695.3078508992452,1301.1531793001277
166,83,0,598.1832258206405,1358.2351957936935
167,83,1,783.9127720235861,1273.8901266464843
168,84,0,643.337656778237,1348.8635214440037
169,84,1,874.2216339387795,1313.0807648360965
170,85,0,685.9361765495546,1350.5674622348563
171,85,1,927.0437984552135,1313.9327352315229
172,86,0,725.9787851345932,1306.2650016726861
173,86,1,922.7839464780817,1231.2916068751665
174,87,0,763.4654825333528,1290.0775641595853
175,87,1,948.3430583408723,1181.8773239404381
176,88,0,794.1364167687012,1271.3342154602055
177,88,1,1007.9809860207172,1112.015751515477
178,89,0,824.8073510040499,1260.258600319663
179,89,1,1042.9117722331982,1061.7494981853224
180,90,0,875.9255747296311,1248.331014783694
181,90,1,1035.244038674361,1021.7068896002837
182,91,0,916.8201537100961,1237.2553996431513
183,91,1,1036.0960090697874,967.1807842929967
184,92,0,953.4548807134292,1221.0679621300505
185,92,1,1035.2440386743608,904.1349750314465
186,93,0,1020.7605419521115,1197.212791058113
187,93,1,1013.0928083932755,856.4246328875704
188,94,0,1038.6519202560648,1160.5780640547796
189,94,1,1009.6849268115701,801.8985275802836
190,95,0,1037.7999498606387,1102.6440771657876
191,95,1,1000.3132524618802,745.6684814821442
192,96,0,1008.8329564161426,1058.3416166036172
193,96,1,1033.5400978835078,686.8825241977257
194,97,0,1025.0203939292433,1008.0753632734624
195,97,1,1007.980986020717,634.0603596812916
196,98,0,1001.1652228573054,980.8123106198191
197,98,1,1042.9117722331976,583.7941063511369
198,99,0,1044.6157130240495,928.8421164988115
199,99,1,1032.6881274880811,544.6034681615246
200,100,0,1042.0598018377705,877.7238927732303
201,100,1,1026.724334720097,485.8175108771062
