,t,hexbug,x,y
0,0,0,984.025389664039,1446.9827522149558
1,0,1,270.09315830827194,341.0017402498238
2,1,0,982.2712564174647,1469.7864844204219
3,1,1,347.2750211575434,269.0822771402754
4,2,0,1001.5667221297824,1516.271015454643
5,2,1,435.8587501095483,206.8105468868858
6,3,0,924.3848592805109,1551.3536803861298
7,3,1,534.9672785409991,178.74441494169616
8,4,0,924.3848592805107,1551.3536803861298
9,4,1,619.165674376568,156.81774935951677
10,5,0,926.138992527085,1574.1574125915963
11,5,1,641.9694065820345,85.77535287325551
12,6,0,909.4747266846286,1594.3299449272015
13,6,1,736.6926018970495,155.06361611294238
14,7,0,876.1461949997158,1604.8547444066476
15,7,1,835.8011303285003,232.24547896221384
16,8,0,876.146194999716,1604.8547444066476
17,8,1,911.2288599311973,272.59054363342386
18,9,0,812.1203314997521,1646.076875701145
19,9,1,983.1483230407457,351.52653972926964
20,10,0,670.9126051505164,1667.1264746600373
21,10,1,1003.3208553763507,436.60200218812565
22,11,0,549.8774111368857,1586.4363453176165
23,11,1,1005.0749886229254,493.6113327017921
24,12,0,449.0147494588602,1506.6232825984832
25,12,1,955.9592577188437,612.892393468848
26,13,0,332.36488856166545,1464.5240846806985
27,13,1,871.7608618832744,691.8283895646939
28,14,0,199.0507618220143,1402.252354427308
29,14,1,772.6523334518237,747.960653455073
30,15,0,61.35130196592726,1338.2264909273442
31,15,1,653.3712726847676,776.026785400263
32,16,0,45.56410274675804,1317.1768919684519
33,16,1,559.52514399304,803.2158507221654
34,17,0,99.9422333905631,1204.912364187693
35,17,1,463.04781543145066,798.8305176057295
36,18,0,180.63236273298367,1105.8038357562416
37,18,1,373.5870198561588,767.2561191673906
38,19,0,257.8142255822554,1025.9907730371083
39,19,1,307.8070231096207,712.0009219002986
40,20,0,358.67688726028075,978.6291753796006
41,20,1,259.5683588288261,662.8851909962168
42,21,0,477.08088140404965,934.7758442152415
43,21,1,226.2398271439134,567.2849290579147
44,22,0,609.5179415204132,942.6694438248257
45,22,1,235.88756000007237,455.0204012771562
46,23,0,699.8558037189921,1018.9742400508106
