,t,hexbug,x,y
0,0,0,901.8320610687019,970.0381679389313
1,1,0,972.8244274809158,1050.1908396946567
2,2,0,972.8244274809158,1150.9541984732825
3,3,0,866.3548025805909,1248.281074819166
4,4,0,781.6477425157342,1324.1381435339629
5,5,0,651.4264412219994,1381.0309450700606
6,6,0,513.6194330567848,1336.7809883197624
7,7,0,449.14092464920736,1225.5239542047268
8,8,0,425.11951955618827,1078.8669546894525
9,9,0,474.4266142208063,972.6670584887368
10,10,0,570.5122345928826,880.3742915524003
11,11,0,695.6763979722977,828.5386279306223
12,12,0,833.4834061375121,809.574360751923
13,13,0,966.233276388407,851.2957485450613
14,14,0,946.0047247311278,937.2670930884981
15,15,0,800.6120096944336,1010.5955928461351
16,16,0,696.9406824508775,1082.6598081251923
17,17,0,565.4550966785628,1144.6097475756098
18,18,0,447.8766401706274,1149.6668854899297
19,19,0,312.5982009625727,1105.4169287396314
20,20,0,195.01974445463736,1039.6741358534741
21,21,0,120.42696021842028,924.6242483026986
22,22,0,91.34841721108143,775.4386798302644
23,23,0,62.269874203742575,724.8673006870663
24,24,0,102.72697751830094,667.9744991509685
25,25,0,191.2268910188975,583.2674390861118
26,26,0,299.9553561767732,483.3889652782958
27,27,0,450.4052091277873,447.9889998780572
28,28,0,588.2122172930019,453.04613779237695
29,29,0,689.354975579398,532.6960599429138
30,30,0,715.9049496295769,657.8602233223289
31,31,0,646.3693033076796,732.453007558546
32,32,0,557.869389807083,779.2315332660041
33,33,0,421.3266661204484,823.4814900163025
34,34,0,336.6196060555918,723.6030162084865
35,35,0,334.0910370984319,606.024559700551
36,36,0,380.86956280589004,477.06754288539605
37,37,0,420.3684250956628,368.5609362533931
38,38,0,515.839937768243,259.5063887508626
39,39,0,652.050326387953,174.02262761711364
40,40,0,802.3514448648742,159.93189775990226
41,41,0,911.319755760642,261.3851527318241
42,42,0,940.4405974655456,398.5349233420148
43,43,0,948.8950353798725,489.6549764186483
44,44,0,938.561833484584,594.8657593524931
45,45,0,868.1081841985272,735.773057924607
46,46,0,741.2916154836249,840.9838408584517
47,47,0,587.2329690447806,885.1347944110473
48,48,0,474.5071301870896,827.8324929917212
49,49,0,431.2955586249748,720.7429460769147
50,50,0,418.1442107582442,608.9564892097046
51,51,0,450.0831984345899,477.44301054239844
52,52,0,528.0519036444929,363.7777896942267
53,53,0,666.1410562451642,274.53650059855477
54,54,0,796.7151529219897,297.0816683700929
55,55,0,838.9873424936237,413.5650351897069
56,56,0,849.3205443889121,546.9572778379745
57,57,0,840.8661064745853,689.7433403910497
58,58,0,771.3518391790092,798.7116512868176
59,59,0,660.4380102731128,890.1444680491318
60,60,0,520.1451044144721,953.6601617463273
61,61,0,369.3825787156344,1005.3102862912995
62,62,0,236.76739407313832,983.6730719548923
63,63,0,142.54081551136477,921.553327569723
64,64,0,65.06562869390666,811.2733319196474
65,65,0,44.12638901351255,701.6913109255847
66,66,0,127.18537307907593,650.7391610366258
67,67,0,167.92528099620938,581.2850349908515
68,68,0,248.83948762532623,438.4208889113172
69,69,0,391.70363370486075,360.0352512393602
70,70,0,537.0963487415551,390.37807872527907
71,71,0,645.8248138994309,482.67084566161554
72,72,0,691.3390551283092,588.8707418623314
73,73,0,659.7319431638105,703.920629413107
74,74,0,547.2106245701947,784.8348360422239
75,75,0,441.0107283694788,807.591956656663
76,76,0,330.22687186155724,781.8047372278807
77,77,0,240.04620077540454,722.6236718275928
78,78,0,178.0469894036745,628.6854727795171
79,79,0,147.0473837178095,515.9596339218261
80,80,0,147.0473837178095,351.5677855876935
81,81,0,215.62226902290485,213.47863298702205
82,82,0,288.894064280404,107.3284680626964
83,83,0,421.3469249381908,124.23734389135004
84,84,0,596.0719751676118,247.29638464432932
85,85,0,698.4646121300144,338.4164377209629
86,86,0,800.8572490924171,393.83997515932754
87,87,0,909.825559988185,509.3839599884609
88,88,0,985.9155012171263,646.5337305986515
89,89,0,949.279603588377,818.4406348566304
90,90,0,907.0074140167429,916.1363618666293
91,91,0,872.2502803689548,995.0444490670129
92,92,0,816.402837244788,1058.1103978769952
93,93,0,658.5866628440206,1129.503429153533
94,94,0,532.709476119599,1141.7153950297827
95,95,0,385.22650361412,1101.3219694391103
96,96,0,268.7431367945061,1038.3833760768994
97,97,0,242.44044106104482,920.9606272668047
98,98,0,349.5299879758512,822.3255182663252
99,99,0,470.710264747869,780.053328694691
100,100,0,591.8294233687091,753.8356577101849
